rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
4,4,0,NEW,20168282,블레이드 러너 2049,2017-10-12,101636000,3.0,101636000,100,104884000,11660,11660,100,12066,153,153,2017-10-06,F
5,5,-1,OLD,20171962,킬러의 보디가드,2017-08-30,54802100,1.6,-8531400,-13.5,13880676800,9290,-1490,-13.8,1698098,120,172,2017-10-06,F
6,6,-1,OLD,20170364,레고 닌자고 무비,2017-09-28,62681200,1.9,7062100,12.7,963922700,8394,1186,16.5,130289,132,156,2017-10-06,F
7,7,-1,OLD,20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,42443000,1.3,11232000,36,298184000,5886,1599,37.3,42225,104,165,2017-10-06,F
8,8,-1,OLD,20171369,매직울프,2017-10-03,30260000,0.9,3122400,11.5,166621600,3948,572,16.9,21545,132,179,2017-10-06,F
9,9,-1,OLD,20173092,어메이징 메리,2017-10-04,28755600,0.9,762800,2.7,84054700,3458,104,3.1,10036,59,103,2017-10-06,F
10,10,-1,OLD,20171312,우리의 20세기,2017-09-27,15587800,0.5,-1726300,-10,169236200,1833,25,1.4,20724,43,68,2017-10-06,F
1,1,0,OLD,20165450,남한산성,2017-10-03,3471456338,32.3,-1260267616,-26.6,21704494292,424767,-157527,-27.1,2633083,1229,5439,2017-10-07,
2,2,0,OLD,20172742,범죄도시,2017-10-03,3087016738,28.7,323002684,11.7,11528460792,369907,36609,11,1381689,1158,4065,2017-10-07,
3,3,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,1989296819,18.5,-524803248,-20.9,34680368682,227000,-59426,-20.7,4197779,878,3361,2017-10-07,
4,4,0,OLD,20174142,아이 캔 스피크,2017-09-21,1147597343,10.7,-403633336,-26,21499306886,142788,-50840,-26.3,2742696,783,2566,2017-10-07,
5,5,0,OLD,20171817,넛잡 2,2017-10-03,366651300,3.4,-67643000,-15.6,1533770600,49030,-9084,-15.6,202878,485,808,2017-10-07,
6,6,0,OLD,20170964,딥,2017-10-03,219139600,2.0,-90342700,-29.2,1151477500,28494,-11695,-29.1,147618,420,625,2017-10-07,
7,7,0,OLD,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,94389400,0.9,-12453300,-11.7,1324937300,12699,-1570,-11,180801,195,250,2017-10-07,
8,8,0,OLD,20168282,블레이드 러너 2049,2017-10-12,77295600,0.7,-24340400,-23.9,182179600,8847,-2813,-24.1,20913,155,155,2017-10-07,
9,9,1,OLD,20170364,레고 닌자고 무비,2017-09-28,52503100,0.5,-10178100,-16.2,1016425800,7012,-1382,-16.5,137301,138,158,2017-10-07,
10,10,-1,OLD,20171962,킬러의 보디가드,2017-08-30,37449900,0.3,-17352200,-31.7,13918126700,6328,-2962,-31.9,1704426,115,160,2017-10-07,
1,1,0,OLD,20165450,남한산성,2017-10-03,3471456338,42.8,-1260267616,-26.6,21704494292,424767,-157527,-27.1,2633083,1229,5439,2017-10-07,K
2,2,0,OLD,20172742,범죄도시,2017-10-03,3087016738,38.1,323002684,11.7,11528460792,369907,36609,11,1381689,1158,4065,2017-10-07,K
3,3,0,OLD,20174142,아이 캔 스피크,2017-09-21,1147597343,14.2,-403633336,-26,21499306886,142788,-50840,-26.3,2742696,783,2566,2017-10-07,K
4,4,0,OLD,20171817,넛잡 2,2017-10-03,366651300,4.5,-67643000,-15.6,1533770600,49030,-9084,-15.6,202878,485,808,2017-10-07,K
5,5,0,OLD,20166132,김광석,2017-08-30,9715300,0.1,-3631600,-27.2,744842600,1233,-412,-25,94434,84,108,2017-10-07,K
6,6,0,OLD,20169463,다시 태어나도 우리,2017-09-27,9777100,0.1,-764000,-7.2,124547343,1212,-92,-7.1,16397,32,44,2017-10-07,K
7,7,0,OLD,20154909,살인자의 기억법,2017-09-06,5414900,0.1,-2489900,-31.5,21353931292,670,-292,-30.4,2655021,30,38,2017-10-07,K
8,8,3,OLD,20172642,여배우는 오늘도,2017-09-14,2973000,0.0,1212000,68.8,125987800,394,177,81.6,15160,15,16,2017-10-07,K
9,9,-1,OLD,20162869,택시운전사,2017-08-02,1712300,0.0,-688200,-28.7,95846005649,244,-69,-22,12185041,12,16,2017-10-07,K
10,10,-1,OLD,20171923,저수지 게임,2017-09-07,1394300,0.0,-339200,-19.6,973527700,193,-46,-19.2,123788,15,18,2017-10-07,K
1,1,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,1989296819,75.4,-524803248,-20.9,34680368682,227000,-59426,-20.7,4197779,878,3361,2017-10-07,F
2,2,0,OLD,20170964,딥,2017-10-03,219139600,8.3,-90342700,-29.2,1151477500,28494,-11695,-29.1,147618,420,625,2017-10-07,F
3,3,0,OLD,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,94389400,3.6,-12453300,-11.7,1324937300,12699,-1570,-11,180801,195,250,2017-10-07,F
4,4,0,OLD,20168282,블레이드 러너 2049,2017-10-12,77295600,2.9,-24340400,-23.9,182179600,8847,-2813,-24.1,20913,155,155,2017-10-07,F
5,5,1,OLD,20170364,레고 닌자고 무비,2017-09-28,52503100,2.0,-10178100,-16.2,1016425800,7012,-1382,-16.5,137301,138,158,2017-10-07,F
6,6,-1,OLD,20171962,킬러의 보디가드,2017-08-30,37449900,1.4,-17352200,-31.7,13918126700,6328,-2962,-31.9,1704426,115,160,2017-10-07,F
7,7,0,OLD,20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,31640500,1.2,-10802500,-25.5,329824500,4445,-1441,-24.5,46670,98,151,2017-10-07,F
8,8,1,OLD,20173092,어메이징 메리,2017-10-04,26491100,1.0,-2264500,-7.9,110545800,3169,-289,-8.4,13205,54,96,2017-10-07,F
9,9,22,OLD,20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,18713500,0.7,17675000,1702,829202500,2319,2198,1816.5,100238,11,19,2017-10-07,F
10,10,-2,OLD,20171369,매직울프,2017-10-03,17830600,0.7,-12429400,-41.1,184452200,2293,-1655,-41.9,23838,116,144,2017-10-07,F
1,1,1,OLD,20172742,범죄도시,2017-10-03,3573605100,34.5,486588362,15.8,15102065892,425472,55565,15,1807161,1315,4545,2017-10-08,
2,2,-1,OLD,20165450,남한산성,2017-10-03,3004716900,29.0,-466739438,-13.4,24709211192,365976,-58791,-13.8,2999059,1203,5212,2017-10-08,
3,3,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,1795106500,17.3,-194190319,-9.8,36475475182,203249,-23751,-10.5,4401028,857,3199,2017-10-08,
4,4,0,OLD,20174142,아이 캔 스피크,2017-09-21,1027218200,9.9,-120379143,-10.5,22526525086,126906,-15882,-11.1,2869602,756,2457,2017-10-08,
5,5,0,OLD,20171817,넛잡 2,2017-10-03,356621600,3.4,-10029700,-2.7,1890392200,47061,-1969,-4,249939,506,853,2017-10-08,
6,6,0,OLD,20170964,딥,2017-10-03,177598900,1.7,-41540700,-19,1329076400,22745,-5749,-20.2,170363,414,593,2017-10-08,
7,7,0,OLD,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,86139700,0.8,-8249700,-8.7,1411077000,11413,-1286,-10.1,192214,211,258,2017-10-08,
8,8,0,OLD,20168282,블레이드 러너 2049,2017-10-12,77539700,0.7,244100,0.3,259719300,8823,-24,-0.3,29736,153,153,2017-10-08,
9,9,0,OLD,20170364,레고 닌자고 무비,2017-09-28,45623000,0.4,-6880100,-13.1,1062048800,6053,-959,-13.7,143354,137,155,2017-10-08,
10,10,0,OLD,20171962,킬러의 보디가드,2017-08-30,31201100,0.3,-6248800,-16.7,13949327800,5286,-1042,-16.5,1709712,104,146,2017-10-08,
1,1,1,OLD,20172742,범죄도시,2017-10-03,3573605100,44.7,486588362,15.8,15102065892,425472,55565,15,1807161,1315,4545,2017-10-08,K
2,2,-1,OLD,20165450,남한산성,2017-10-03,3004716900,37.6,-466739438,-13.4,24709211192,365976,-58791,-13.8,2999059,1203,5212,2017-10-08,K
3,3,0,OLD,20174142,아이 캔 스피크,2017-09-21,1027218200,12.9,-120379143,-10.5,22526525086,126906,-15882,-11.1,2869602,756,2457,2017-10-08,K
4,4,0,OLD,20171817,넛잡 2,2017-10-03,356621600,4.5,-10029700,-2.7,1890392200,47061,-1969,-4,249939,506,853,2017-10-08,K
5,5,1,OLD,20169463,다시 태어나도 우리,2017-09-27,8442100,0.1,-1335000,-13.7,132989443,1085,-127,-10.5,17482,31,43,2017-10-08,K
6,6,-1,OLD,20166132,김광석,2017-08-30,6543400,0.1,-3171900,-32.6,751386000,832,-401,-32.5,95266,80,97,2017-10-08,K
7,7,0,OLD,20154909,살인자의 기억법,2017-09-06,4542200,0.1,-872700,-16.1,21358473492,567,-103,-15.4,2655588,25,36,2017-10-08,K
8,8,0,NEW,20160021,달기, ,500000,0.0,500000,100,5125000,250,250,100,2560,1,4,2017-10-08,K
9,9,2,OLD,20178647,땐뽀걸즈,2017-09-27,1842500,0.0,171500,10.3,20164400,219,30,15.9,2583,11,13,2017-10-08,K
10,10,0,OLD,20171923,저수지 게임,2017-09-07,1347400,0.0,-46900,-3.4,974875100,192,-1,-0.5,123980,15,19,2017-10-08,K
1,1,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,1795106500,75.9,-194190319,-9.8,36475475182,203249,-23751,-10.5,4401028,857,3199,2017-10-08,F
2,2,0,OLD,20170964,딥,2017-10-03,177598900,7.5,-41540700,-19,1329076400,22745,-5749,-20.2,170363,414,593,2017-10-08,F
3,3,0,OLD,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,86139700,3.6,-8249700,-8.7,1411077000,11413,-1286,-10.1,192214,211,258,2017-10-08,F
4,4,0,OLD,20168282,블레이드 러너 2049,2017-10-12,77539700,3.3,244100,0.3,259719300,8823,-24,-0.3,29736,153,153,2017-10-08,F
5,5,0,OLD,20170364,레고 닌자고 무비,2017-09-28,45623000,1.9,-6880100,-13.1,1062048800,6053,-959,-13.7,143354,137,155,2017-10-08,F
6,6,0,OLD,20171962,킬러의 보디가드,2017-08-30,31201100,1.3,-6248800,-16.7,13949327800,5286,-1042,-16.5,1709712,104,146,2017-10-08,F
7,7,0,OLD,20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,28188500,1.2,-3452000,-10.9,358013000,3941,-504,-11.3,50611,100,149,2017-10-08,F
8,8,0,OLD,20173092,어메이징 메리,2017-10-04,28944300,1.2,2453200,9.3,139490100,3416,247,7.8,16621,57,101,2017-10-08,F
9,9,1,OLD,20171369,매직울프,2017-10-03,13862300,0.6,-3968300,-22.3,198314500,1761,-532,-23.2,25599,104,124,2017-10-08,F
10,10,1,OLD,20171312,우리의 20세기,2017-09-27,13650300,0.6,892800,7,195644000,1617,119,7.9,23839,42,62,2017-10-08,F
1,1,0,OLD,20172742,범죄도시,2017-10-03,3387916200,39.4,-185688900,-5.2,18489982092,403114,-22358,-5.3,2210275,1266,4784,2017-10-09,
2,2,0,OLD,20165450,남한산성,2017-10-03,2050060400,23.8,-954656500,-31.8,26759271592,256815,-109161,-29.8,3255874,1152,4835,2017-10-09,
3,3,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,1243415800,14.4,-551690700,-30.7,37718890982,142491,-60758,-29.9,4543519,793,2985,2017-10-09,
4,4,0,OLD,20174142,아이 캔 스피크,2017-09-21,879636800,10.2,-147581400,-14.4,23406161886,111997,-14909,-11.7,2981599,717,2349,2017-10-09,
5,5,0,OLD,20171817,넛잡 2,2017-10-03,459940900,5.3,103319300,29,2350333100,62056,14995,31.9,311995,526,880,2017-10-09,
6,6,0,OLD,20170964,딥,2017-10-03,230761800,2.7,53162900,29.9,1559838200,30334,7589,33.4,200697,416,602,2017-10-09,
7,7,0,OLD,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,94481100,1.1,8341400,9.7,1505558100,12816,1403,12.3,205030,198,258,2017-10-09,
8,8,1,OLD,20170364,레고 닌자고 무비,2017-09-28,58709800,0.7,13086800,28.7,1120758600,7940,1887,31.2,151294,144,161,2017-10-09,
9,9,2,OLD,20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,36287000,0.4,8098500,28.7,394300000,5105,1164,29.5,55716,96,145,2017-10-09,
10,10,0,OLD,20171962,킬러의 보디가드,2017-08-30,26962900,0.3,-4238200,-13.6,13976290700,4557,-729,-13.8,1714269,93,133,2017-10-09,
1,1,0,OLD,20172742,범죄도시,2017-10-03,3387916200,49.8,-185688900,-5.2,18489982092,403114,-22358,-5.3,2210275,1266,4784,2017-10-09,K
2,2,0,OLD,20165450,남한산성,2017-10-03,2050060400,30.1,-954656500,-31.8,26759271592,256815,-109161,-29.8,3255874,1152,4835,2017-10-09,K
3,3,0,OLD,20174142,아이 캔 스피크,2017-09-21,879636800,12.9,-147581400,-14.4,23406161886,111997,-14909,-11.7,2981599,717,2349,2017-10-09,K
4,4,0,OLD,20171817,넛잡 2,2017-10-03,459940900,6.8,103319300,29,2350333100,62056,14995,31.9,311995,526,880,2017-10-09,K
5,5,0,OLD,20169463,다시 태어나도 우리,2017-09-27,12021000,0.2,3578900,42.4,145010443,1464,379,34.9,18946,30,43,2017-10-09,K
6,6,0,OLD,20166132,김광석,2017-08-30,5705500,0.1,-837900,-12.8,757091500,742,-90,-10.8,96008,74,93,2017-10-09,K
7,7,0,OLD,20154909,살인자의 기억법,2017-09-06,2360000,0.0,-2182200,-48,21360833492,303,-264,-46.6,2655891,24,32,2017-10-09,K
8,8,4,OLD,20162869,택시운전사,2017-08-02,1846500,0.0,667500,56.6,95849031149,256,107,71.8,12185446,16,18,2017-10-09,K
9,9,0,NEW,19600018,하녀,1960-11-03,423000,0.0,423000,100,23261500,219,219,100,6339,1,3,2017-10-09,K
10,10,-2,OLD,20160021,달기, ,432000,0.0,-68000,-13.6,5557000,216,-34,-13.6,2776,1,4,2017-10-09,K
1,1,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,1243415800,69.1,-551690700,-30.7,37718890982,142491,-60758,-29.9,4543519,793,2985,2017-10-09,F
2,2,0,OLD,20170964,딥,2017-10-03,230761800,12.8,53162900,29.9,1559838200,30334,7589,33.4,200697,416,602,2017-10-09,F
3,3,0,OLD,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,94481100,5.3,8341400,9.7,1505558100,12816,1403,12.3,205030,198,258,2017-10-09,F
4,4,1,OLD,20170364,레고 닌자고 무비,2017-09-28,58709800,3.3,13086800,28.7,1120758600,7940,1887,31.2,151294,144,161,2017-10-09,F
5,5,2,OLD,20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,36287000,2.0,8098500,28.7,394300000,5105,1164,29.5,55716,96,145,2017-10-09,F
6,6,0,OLD,20171962,킬러의 보디가드,2017-08-30,26962900,1.5,-4238200,-13.6,13976290700,4557,-729,-13.8,1714269,93,133,2017-10-09,F
7,7,1,OLD,20173092,어메이징 메리,2017-10-04,28802000,1.6,-142300,-0.5,168292100,3521,105,3.1,20142,56,105,2017-10-09,F
8,8,1,OLD,20171369,매직울프,2017-10-03,14168000,0.8,305700,2.2,212482500,1818,57,3.2,27417,90,104,2017-10-09,F
9,9,1,OLD,20171312,우리의 20세기,2017-09-27,13723200,0.8,72900,0.5,209367200,1631,14,0.9,25470,36,58,2017-10-09,F
10,10,1,OLD,20171090,베이비 드라이버,2017-09-14,6273500,0.3,-1101500,-14.9,6688872214,746,-129,-14.7,821448,20,26,2017-10-09,F
1,1,0,OLD,20172742,범죄도시,2017-10-03,1342148600,56.8,-2045767600,-60.4,19832130692,178322,-224792,-55.8,2388597,1020,4689,2017-10-10,
2,2,0,OLD,20165450,남한산성,2017-10-03,400933000,17.0,-1649127400,-80.4,27160204592,56673,-200142,-77.9,3312547,1011,4332,2017-10-10,
3,3,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,352722200,14.9,-890693600,-71.6,38071613182,45508,-96983,-68.1,4589027,725,2918,2017-10-10,
4,4,0,OLD,20174142,아이 캔 스피크,2017-09-21,147187300,6.2,-732449500,-83.3,23553349186,20777,-91220,-81.4,3002376,614,2166,2017-10-10,
5,5,0,NEW,20154907,희생부활자,2017-10-12,22902000,1.0,22902000,100,22902000,2895,2895,100,2895,9,9,2017-10-10,
6,6,7,OLD,20171312,우리의 20세기,2017-09-27,10207700,0.4,-3515500,-25.6,219574900,1546,-85,-5.2,27016,62,87,2017-10-10,
7,7,-2,OLD,20171817,넛잡 2,2017-10-03,9811900,0.4,-450129000,-97.9,2360145000,1454,-60602,-97.7,313449,236,293,2017-10-10,
8,8,-2,OLD,20170964,딥,2017-10-03,7088500,0.3,-223673300,-96.9,1566926700,1169,-29165,-96.1,201866,167,181,2017-10-10,
9,9,2,OLD,20173092,어메이징 메리,2017-10-04,7637500,0.3,-21164500,-73.5,175929600,1083,-2438,-69.2,21225,57,109,2017-10-10,
10,10,0,OLD,20171962,킬러의 보디가드,2017-08-30,5929500,0.3,-21033400,-78,13982220200,1000,-3557,-78.1,1715269,94,146,2017-10-10,
1,1,0,OLD,20172742,범죄도시,2017-10-03,1342148600,69.2,-2045767600,-60.4,19832130692,178322,-224792,-55.8,2388597,1020,4689,2017-10-10,K
2,2,0,OLD,20165450,남한산성,2017-10-03,400933000,20.7,-1649127400,-80.4,27160204592,56673,-200142,-77.9,3312547,1011,4332,2017-10-10,K
3,3,0,OLD,20174142,아이 캔 스피크,2017-09-21,147187300,7.6,-732449500,-83.3,23553349186,20777,-91220,-81.4,3002376,614,2166,2017-10-10,K
4,4,0,NEW,20154907,희생부활자,2017-10-12,22902000,1.2,22902000,100,22902000,2895,2895,100,2895,9,9,2017-10-10,K
5,5,-1,OLD,20171817,넛잡 2,2017-10-03,9811900,0.5,-450129000,-97.9,2360145000,1454,-60602,-97.7,313449,236,293,2017-10-10,K
6,6,-1,OLD,20169463,다시 태어나도 우리,2017-09-27,5996700,0.3,-6024300,-50.1,151007143,837,-627,-42.8,19783,38,56,2017-10-10,K
7,7,-1,OLD,20166132,김광석,2017-08-30,2252000,0.1,-3453500,-60.5,759343500,324,-418,-56.3,96332,61,80,2017-10-10,K
8,8,-1,OLD,20154909,살인자의 기억법,2017-09-06,1743500,0.1,-616500,-26.1,21362576992,287,-16,-5.3,2656178,38,50,2017-10-10,K
9,9,5,OLD,20172642,여배우는 오늘도,2017-09-14,1278000,0.1,238000,22.9,129644300,161,27,20.1,15619,14,16,2017-10-10,K
10,10,1,OLD,20178647,땐뽀걸즈,2017-09-27,1057500,0.1,-643000,-37.8,22922400,142,-48,-25.3,2915,14,19,2017-10-10,K
1,1,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,352722200,82.9,-890693600,-71.6,38071613182,45508,-96983,-68.1,4589027,725,2918,2017-10-10,F
2,2,7,OLD,20171312,우리의 20세기,2017-09-27,10207700,2.4,-3515500,-25.6,219574900,1546,-85,-5.2,27016,62,87,2017-10-10,F
3,3,-1,OLD,20170964,딥,2017-10-03,7088500,1.7,-223673300,-96.9,1566926700,1169,-29165,-96.1,201866,167,181,2017-10-10,F
4,4,3,OLD,20173092,어메이징 메리,2017-10-04,7637500,1.8,-21164500,-73.5,175929600,1083,-2438,-69.2,21225,57,109,2017-10-10,F
5,5,1,OLD,20171962,킬러의 보디가드,2017-08-30,5929500,1.4,-21033400,-78,13982220200,1000,-3557,-78.1,1715269,94,146,2017-10-10,F
6,6,20,OLD,20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,5137000,1.2,4204500,450.9,838197000,669,555,486.8,101362,4,8,2017-10-10,F
7,7,0,NEW,20168282,블레이드 러너 2049,2017-10-12,9360000,2.2,9360000,100,269079300,624,624,100,30360,1,1,2017-10-10,F
8,8,0,NEW,19558022,영 앳 하트, ,698000,0.2,698000,100,9073000,349,349,100,4305,1,4,2017-10-10,F
9,9,9,OLD,20173385,미스 유 올레디,2017-10-03,2323500,0.5,-329500,-12.4,26818200,340,-15,-4.2,3551,61,100,2017-10-10,F
10,10,1,OLD,20173945,인비저블 게스트,2017-09-21,2421500,0.6,-3631700,-60,751920600,336,-362,-51.9,93501,22,40,2017-10-10,F
1,1,0,OLD,20172742,범죄도시,2017-10-03,1332961800,56.5,-9186800,-0.7,21165092492,177691,-631,-0.4,2566288,1045,4819,2017-10-11,
2,2,0,OLD,20165450,남한산성,2017-10-03,407708900,17.3,6775900,1.7,27567913492,57962,1289,2.3,3370509,1005,4235,2017-10-11,
3,3,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,327388000,13.9,-25334200,-7.2,38399001182,42007,-3501,-7.7,4631034,700,2880,2017-10-11,
4,4,0,OLD,20174142,아이 캔 스피크,2017-09-21,180454900,7.6,33267600,22.6,23733804086,25723,4946,23.8,3028099,593,2168,2017-10-11,
5,5,2,OLD,20171817,넛잡 2,2017-10-03,12742500,0.5,2930600,29.9,2372887500,2026,572,39.3,315475,223,272,2017-10-11,
6,6,3,OLD,20173092,어메이징 메리,2017-10-04,10012000,0.4,2374500,31.1,185941600,1379,296,27.3,22604,60,116,2017-10-11,
7,7,1,OLD,20170964,딥,2017-10-03,8687500,0.4,1599000,22.6,1575614200,1279,110,9.4,203145,166,186,2017-10-11,
8,8,2,OLD,20171962,킬러의 보디가드,2017-08-30,6269200,0.3,339700,5.7,13988489400,1060,60,6,1716329,98,145,2017-10-11,
9,9,2,OLD,20169463,다시 태어나도 우리,2017-09-27,6407500,0.3,410800,6.9,157414643,913,76,9.1,20696,37,60,2017-10-11,
10,10,-4,OLD,20171312,우리의 20세기,2017-09-27,5540200,0.2,-4667500,-45.7,225115100,748,-798,-51.6,27764,39,64,2017-10-11,
1,1,0,OLD,20172742,범죄도시,2017-10-03,1332961800,68.1,-9186800,-0.7,21165092492,177691,-631,-0.4,2566288,1045,4819,2017-10-11,K
2,2,0,OLD,20165450,남한산성,2017-10-03,407708900,20.8,6775900,1.7,27567913492,57962,1289,2.3,3370509,1005,4235,2017-10-11,K
3,3,0,OLD,20174142,아이 캔 스피크,2017-09-21,180454900,9.2,33267600,22.6,23733804086,25723,4946,23.8,3028099,593,2168,2017-10-11,K
4,4,1,OLD,20171817,넛잡 2,2017-10-03,12742500,0.7,2930600,29.9,2372887500,2026,572,39.3,315475,223,272,2017-10-11,K
5,5,1,OLD,20169463,다시 태어나도 우리,2017-09-27,6407500,0.3,410800,6.9,157414643,913,76,9.1,20696,37,60,2017-10-11,K
6,6,1,OLD,20166132,김광석,2017-08-30,2574500,0.1,322500,14.3,761918000,393,69,21.3,96725,60,76,2017-10-11,K
7,7,2,OLD,20172642,여배우는 오늘도,2017-09-14,1824000,0.1,546000,42.7,131468300,271,110,68.3,15890,15,17,2017-10-11,K
8,8,0,NEW,20164424,대장 김창수,2017-10-19,2109000,0.1,2109000,100,9325000,243,243,100,1145,1,1,2017-10-11,K
9,9,-1,OLD,20154909,살인자의 기억법,2017-09-06,1722500,0.1,-21000,-1.2,21364299492,238,-49,-17.1,2656416,36,51,2017-10-11,K
10,10,0,NEW,20174644,길,2017-05-11,472000,0.0,472000,100,76683600,236,236,100,17165,1,6,2017-10-11,K
1,1,0,OLD,20175222,킹스맨: 골든 서클,2017-09-27,327388000,81.5,-25334200,-7.2,38399001182,42007,-3501,-7.7,4631034,700,2880,2017-10-11,F
2,2,2,OLD,20173092,어메이징 메리,2017-10-04,10012000,2.5,2374500,31.1,185941600,1379,296,27.3,22604,60,116,2017-10-11,F
3,3,0,OLD,20170964,딥,2017-10-03,8687500,2.2,1599000,22.6,1575614200,1279,110,9.4,203145,166,186,2017-10-11,F
4,4,1,OLD,20171962,킬러의 보디가드,2017-08-30,6269200,1.6,339700,5.7,13988489400,1060,60,6,1716329,98,145,2017-10-11,F
5,5,-3,OLD,20171312,우리의 20세기,2017-09-27,5540200,1.4,-4667500,-45.7,225115100,748,-798,-51.6,27764,39,64,2017-10-11,F
6,6,3,OLD,20173385,미스 유 올레디,2017-10-03,3305500,0.8,982000,42.3,30123700,482,142,41.8,4033,64,101,2017-10-11,F
7,7,3,OLD,20173945,인비저블 게스트,2017-09-21,3478600,0.9,1057100,43.7,755399200,470,134,39.9,93971,17,36,2017-10-11,F
8,8,0,NEW,20178666,아이 앰 히스 레저,2017-10-19,3287000,0.8,3287000,100,11979000,405,405,100,1809,2,3,2017-10-11,F
9,9,3,OLD,20060169,멀홀랜드 드라이브,2001-11-30,2460000,0.6,521000,26.9,67854882,345,82,31.2,8345,13,19,2017-10-11,F
10,10,1,OLD,20171090,베이비 드라이버,2017-09-14,2359000,0.6,381000,19.3,6693209214,309,45,17,822021,20,33,2017-10-11,F
1,1,0,OLD,20172742,범죄도시,2017-10-03,1176894500,46.0,-156067300,-11.7,22341986992,155478,-22213,-12.5,2721766,898,3841,2017-10-12,
2,2,0,NEW,20154907,희생부활자,2017-10-12,359864000,14.1,359864000,100,382766000,49100,49100,100,51995,781,3808,2017-10-12,
3,3,-1,OLD,20165450,남한산성,2017-10-03,293178900,11.4,-114530000,-28.1,27861092392,41895,-16067,-27.7,3412404,702,2370,2017-10-12,
4,4,32,OLD,20168282,블레이드 러너 2049,2017-10-12,288515000,11.3,286175000,12229.7,559934300,35745,35589,22813.5,66261,635,2198,2017-10-12,
5,5,-2,OLD,20175222,킹스맨: 골든 서클,2017-09-27,212499900,8.3,-114888100,-35.1,38611501082,27998,-14009,-33.3,4659032,505,1626,2017-10-12,
6,6,-2,OLD,20174142,아이 캔 스피크,2017-09-21,114015300,4.5,-66439600,-36.8,23847819386,16737,-8986,-34.9,3044836,475,1189,2017-10-12,
7,7,28,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,23924200,0.9,22625800,1742.6,26430600,3230,3069,1906.2,3542,147,430,2017-10-12,
8,8,0,NEW,20172603,부라더,2017-11-02,16540000,0.6,16540000,100,21540000,2351,2351,100,3279,8,9,2017-10-12,
9,9,-4,OLD,20171817,넛잡 2,2017-10-03,7374000,0.3,-5368500,-42.1,2380261500,1136,-890,-43.9,316611,144,165,2017-10-12,
10,10,0,NEW,20172942,나의 엔젤,2017-10-12,6498500,0.3,6498500,100,11121000,957,957,100,1569,80,162,2017-10-12,
1,1,0,OLD,20172742,범죄도시,2017-10-03,1176894500,59.4,-156067300,-11.7,22341986992,155478,-22213,-12.5,2721766,898,3841,2017-10-12,K
2,2,0,NEW,20154907,희생부활자,2017-10-12,359864000,18.2,359864000,100,382766000,49100,49100,100,51995,781,3808,2017-10-12,K
3,3,-1,OLD,20165450,남한산성,2017-10-03,293178900,14.8,-114530000,-28.1,27861092392,41895,-16067,-27.7,3412404,702,2370,2017-10-12,K
4,4,-1,OLD,20174142,아이 캔 스피크,2017-09-21,114015300,5.8,-66439600,-36.8,23847819386,16737,-8986,-34.9,3044836,475,1189,2017-10-12,K
5,5,0,NEW,20172603,부라더,2017-11-02,16540000,0.8,16540000,100,21540000,2351,2351,100,3279,8,9,2017-10-12,K
6,6,-2,OLD,20171817,넛잡 2,2017-10-03,7374000,0.4,-5368500,-42.1,2380261500,1136,-890,-43.9,316611,144,165,2017-10-12,K
7,7,-2,OLD,20169463,다시 태어나도 우리,2017-09-27,4025000,0.2,-2382500,-37.2,161439643,556,-357,-39.1,21252,22,34,2017-10-12,K
8,8,0,NEW,20174331,아름다운 엄마,2017-10-12,859000,0.0,859000,100,859000,154,154,100,154,20,20,2017-10-12,K
9,9,0,NEW,20174641,가을 우체국,2017-10-19,1208000,0.1,1208000,100,1208000,151,151,100,151,1,1,2017-10-12,K
