rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
8,8,0,NEW,20175245,말괄량이 마녀 로비와 숲 속 친구들,2017-11-09,4160000,0.5,4160000,100,4160000,520,520,100,520,2,2,2017-11-06,F
9,9,0,NEW,20179942,러빙 빈센트,2017-11-09,4000000,0.5,4000000,100,19000200,500,500,100,2095,5,5,2017-11-06,F
10,10,1,OLD,20038755,루터,2017-10-18,3407000,0.4,-3016500,-47,171698300,467,-401,-46.2,23864,14,22,2017-11-06,F
1,1,1,OLD,20172603,부라더,2017-11-02,460408200,26.5,-57177200,-11,6891905736,62262,-7167,-10.3,863253,831,3919,2017-11-07,
2,2,-1,OLD,20175121,토르: 라그나로크,2017-10-25,482385000,27.8,-81604300,-14.5,29914914831,62157,-9150,-12.8,3704504,962,4511,2017-11-07,
3,3,0,OLD,20172742,범죄도시,2017-10-03,274367600,15.8,-14784400,-5.1,52735012511,36032,-1919,-5.1,6442981,564,2093,2017-11-07,
4,4,0,OLD,20169643,침묵,2017-11-02,231533000,13.4,-17220800,-6.9,2936392264,31370,-2261,-6.7,367648,601,2401,2017-11-07,
5,5,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,63539400,3.7,-7126700,-10.1,2873705200,8058,-937,-10.4,362600,178,592,2017-11-07,
6,6,0,OLD,20173724,직쏘,2017-11-02,53686400,3.1,-11259500,-17.3,796999000,6594,-1367,-17.2,91211,157,584,2017-11-07,
7,7,1,OLD,20070454,원스,2007-09-20,14913300,0.9,378700,2.6,1795092100,2042,106,5.5,259400,142,271,2017-11-07,
8,8,1,OLD,20173612,메소드,2017-11-02,12289700,0.7,-568700,-4.4,138005500,1586,-121,-7.1,17154,201,305,2017-11-07,
9,9,1,OLD,20173804,배드 지니어스,2017-11-02,11316400,0.7,2332900,26,101832336,1575,327,26.2,13009,186,252,2017-11-07,
10,10,0,NEW,20173931,리빙보이 인 뉴욕,2017-11-09,8598500,0.5,8598500,100,19832500,1359,1359,100,2618,16,16,2017-11-07,
1,1,0,OLD,20172603,부라더,2017-11-02,460408200,44.2,-57177200,-11,6891905736,62262,-7167,-10.3,863253,831,3919,2017-11-07,K
2,2,0,OLD,20172742,범죄도시,2017-10-03,274367600,26.3,-14784400,-5.1,52735012511,36032,-1919,-5.1,6442981,564,2093,2017-11-07,K
3,3,0,OLD,20169643,침묵,2017-11-02,231533000,22.2,-17220800,-6.9,2936392264,31370,-2261,-6.7,367648,601,2401,2017-11-07,K
4,4,1,OLD,20173612,메소드,2017-11-02,12289700,1.2,-568700,-4.4,138005500,1586,-121,-7.1,17154,201,305,2017-11-07,K
5,5,2,OLD,20175441,채비,2017-11-09,9391000,0.9,2941000,45.6,39015000,1202,304,33.9,5187,6,6,2017-11-07,K
6,6,2,OLD,20177342,내게 남은 사랑을,2017-11-02,6905800,0.7,1660300,31.7,114547400,1138,332,41.2,15519,136,173,2017-11-07,K
7,7,2,OLD,20175208,뷰티풀 투모로우,2017-10-26,6762500,0.6,880200,15,395418700,844,118,16.3,45285,31,50,2017-11-07,K
8,8,-2,OLD,20174142,아이 캔 스피크,2017-09-21,4287000,0.4,-1236000,-22.4,25467991686,813,-303,-27.2,3268999,17,17,2017-11-07,K
9,9,0,NEW,20168754,7호실,2017-11-15,5624000,0.5,5624000,100,5624000,707,707,100,707,3,3,2017-11-07,K
10,10,3,OLD,20165450,남한산성,2017-10-03,2417500,0.2,103000,4.5,31174797692,344,8,2.4,3841442,38,50,2017-11-07,K
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,482385000,69.7,-81604300,-14.5,29914914831,62157,-9150,-12.8,3704504,962,4511,2017-11-07,F
2,2,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,63539400,9.2,-7126700,-10.1,2873705200,8058,-937,-10.4,362600,178,592,2017-11-07,F
3,3,0,OLD,20173724,직쏘,2017-11-02,53686400,7.8,-11259500,-17.3,796999000,6594,-1367,-17.2,91211,157,584,2017-11-07,F
4,4,0,OLD,20070454,원스,2007-09-20,14913300,2.2,378700,2.6,1795092100,2042,106,5.5,259400,142,271,2017-11-07,F
5,5,0,OLD,20173804,배드 지니어스,2017-11-02,11316400,1.6,2332900,26,101832336,1575,327,26.2,13009,186,252,2017-11-07,F
6,6,0,NEW,20173931,리빙보이 인 뉴욕,2017-11-09,8598500,1.2,8598500,100,19832500,1359,1359,100,2618,16,16,2017-11-07,F
7,7,2,OLD,20179942,러빙 빈센트,2017-11-09,10023600,1.4,6023600,150.6,29023800,1199,699,139.8,3294,13,13,2017-11-07,F
8,8,-1,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,5620500,0.8,2029100,56.5,1318089000,941,360,62,171376,47,61,2017-11-07,F
9,9,0,NEW,20060169,멀홀랜드 드라이브,2001-11-30,4560500,0.7,4560500,100,99166782,727,727,100,12434,39,39,2017-11-07,F
10,10,-4,OLD,20173694,지오스톰,2017-10-19,4590100,0.7,-333400,-6.8,8470249214,720,-25,-3.4,1026787,67,93,2017-11-07,F
1,1,0,OLD,20172603,부라더,2017-11-02,470673700,23.5,10265500,2.2,7362579436,64328,2066,3.3,927581,803,3699,2017-11-08,
2,2,0,OLD,20175121,토르: 라그나로크,2017-10-25,475687700,23.8,-6697300,-1.4,30390602531,61380,-777,-1.3,3765884,841,3854,2017-11-08,
3,3,29,OLD,20174622,해피 데스데이,2017-11-08,341139800,17.0,339395800,19460.8,345843800,45059,44841,20569.3,45647,472,2230,2017-11-08,
4,4,-1,OLD,20172742,범죄도시,2017-10-03,254798700,12.7,-19568900,-7.1,52989811211,33468,-2564,-7.1,6476449,555,2029,2017-11-08,
5,5,-1,OLD,20169643,침묵,2017-11-02,215345700,10.8,-16187300,-7,3151737964,29056,-2314,-7.4,396704,543,2041,2017-11-08,
6,6,-1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,63792400,3.2,253000,0.4,2937497600,8197,139,1.7,370797,174,567,2017-11-08,
7,7,-1,OLD,20173724,직쏘,2017-11-02,38624400,1.9,-15062000,-28.1,835623400,4784,-1810,-27.4,95995,143,445,2017-11-08,
8,8,-1,OLD,20070454,원스,2007-09-20,14074000,0.7,-839300,-5.6,1809166100,1871,-171,-8.4,261271,109,214,2017-11-08,
9,9,-1,OLD,20173612,메소드,2017-11-02,11847300,0.6,-442400,-3.6,149852800,1556,-30,-1.9,18710,164,251,2017-11-08,
10,10,-1,OLD,20173804,배드 지니어스,2017-11-02,8843400,0.4,-2473000,-21.9,110675736,1235,-340,-21.6,14244,160,201,2017-11-08,
1,1,0,OLD,20172603,부라더,2017-11-02,470673700,46.5,10265500,2.2,7362579436,64328,2066,3.3,927581,803,3699,2017-11-08,K
2,2,0,OLD,20172742,범죄도시,2017-10-03,254798700,25.1,-19568900,-7.1,52989811211,33468,-2564,-7.1,6476449,555,2029,2017-11-08,K
3,3,0,OLD,20169643,침묵,2017-11-02,215345700,21.3,-16187300,-7,3151737964,29056,-2314,-7.4,396704,543,2041,2017-11-08,K
4,4,0,OLD,20173612,메소드,2017-11-02,11847300,1.2,-442400,-3.6,149852800,1556,-30,-1.9,18710,164,251,2017-11-08,K
5,5,2,OLD,20175208,뷰티풀 투모로우,2017-10-26,6315600,0.6,-446900,-6.6,401734300,798,-46,-5.5,46083,30,47,2017-11-08,K
6,6,0,OLD,20177342,내게 남은 사랑을,2017-11-02,4784500,0.5,-2121300,-30.7,119331900,724,-414,-36.4,16243,108,138,2017-11-08,K
7,7,8,OLD,20164424,대장 김창수,2017-10-19,4242000,0.4,2609500,159.8,2861067115,647,393,154.7,378446,25,28,2017-11-08,K
8,8,0,OLD,20174142,아이 캔 스피크,2017-09-21,3561500,0.4,-725500,-16.9,25471553186,636,-177,-21.8,3269635,15,16,2017-11-08,K
9,9,0,NEW,20165748,꾼,2017-11-22,4846000,0.5,4846000,100,7128000,572,572,100,898,3,3,2017-11-08,K
10,10,0,NEW,20161681,미옥,2017-11-09,4000000,0.4,4000000,100,20899000,500,500,100,2623,5,5,2017-11-08,K
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,475687700,48.1,-6697300,-1.4,30390602531,61380,-777,-1.3,3765884,841,3854,2017-11-08,F
2,2,14,OLD,20174622,해피 데스데이,2017-11-08,341139800,34.5,339395800,19460.8,345843800,45059,44841,20569.3,45647,472,2230,2017-11-08,F
3,3,-1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,63792400,6.5,253000,0.4,2937497600,8197,139,1.7,370797,174,567,2017-11-08,F
4,4,-1,OLD,20173724,직쏘,2017-11-02,38624400,3.9,-15062000,-28.1,835623400,4784,-1810,-27.4,95995,143,445,2017-11-08,F
5,5,-1,OLD,20070454,원스,2007-09-20,14074000,1.4,-839300,-5.6,1809166100,1871,-171,-8.4,261271,109,214,2017-11-08,F
6,6,-1,OLD,20173804,배드 지니어스,2017-11-02,8843400,0.9,-2473000,-21.9,110675736,1235,-340,-21.6,14244,160,201,2017-11-08,F
7,7,7,OLD,20174103,배저로와 친구들: 신비한 모험,2017-10-26,3580000,0.4,2323500,184.9,165370400,630,379,151,23715,16,17,2017-11-08,F
8,8,0,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,3471000,0.4,-2149500,-38.2,1321560000,547,-394,-41.9,171923,33,46,2017-11-08,F
9,9,11,OLD,20170525,이 세상의 한구석에,2017-11-16,4320000,0.4,3242000,300.7,5398000,540,386,250.6,694,2,2,2017-11-08,F
10,10,0,OLD,20173694,지오스톰,2017-10-19,3141400,0.3,-1448700,-31.6,8473390614,458,-262,-36.4,1027245,45,61,2017-11-08,F
1,1,1,OLD,20175121,토르: 라그나로크,2017-10-25,395017600,18.5,-80670100,-17,30785620131,51340,-10040,-16.4,3817224,708,2909,2017-11-09,
2,2,17,OLD,20161681,미옥,2017-11-09,371690200,17.4,367690200,9192.3,392589200,50553,50053,10010.6,53176,625,3110,2017-11-09,
3,3,0,OLD,20174622,해피 데스데이,2017-11-08,370139000,17.3,28999200,8.5,715982800,48693,3634,8.1,94340,475,2231,2017-11-09,
4,4,-3,OLD,20172603,부라더,2017-11-02,344380000,16.1,-126293700,-26.8,7706959436,47573,-16755,-26,975154,670,2909,2017-11-09,
5,5,-1,OLD,20172742,범죄도시,2017-10-03,203664700,9.5,-51134000,-20.1,53193475911,26828,-6640,-19.8,6503277,497,1462,2017-11-09,
6,6,0,NEW,20175441,채비,2017-11-09,90017700,4.2,90017700,100,129032700,13267,13267,100,18454,452,1149,2017-11-09,
7,7,-2,OLD,20169643,침묵,2017-11-02,81648200,3.8,-133697500,-62.1,3233386164,11184,-17872,-61.5,407888,410,904,2017-11-09,
8,8,67,OLD,20179942,러빙 빈센트,2017-11-09,52621500,2.5,52349500,19246.1,81917300,6918,6884,20247.1,10246,241,429,2017-11-09,
9,9,-3,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,40031700,1.9,-23760700,-37.2,2977529300,5087,-3110,-37.9,375884,147,349,2017-11-09,
10,10,0,NEW,20173931,리빙보이 인 뉴욕,2017-11-09,33777400,1.6,33777400,100,53609900,4417,4417,100,7035,158,513,2017-11-09,
1,1,9,OLD,20161681,미옥,2017-11-09,371690200,32.5,367690200,9192.3,392589200,50553,50053,10010.6,53176,625,3110,2017-11-09,K
2,2,-1,OLD,20172603,부라더,2017-11-02,344380000,30.1,-126293700,-26.8,7706959436,47573,-16755,-26,975154,670,2909,2017-11-09,K
3,3,-1,OLD,20172742,범죄도시,2017-10-03,203664700,17.8,-51134000,-20.1,53193475911,26828,-6640,-19.8,6503277,497,1462,2017-11-09,K
4,4,0,NEW,20175441,채비,2017-11-09,90017700,7.9,90017700,100,129032700,13267,13267,100,18454,452,1149,2017-11-09,K
5,5,-2,OLD,20169643,침묵,2017-11-02,81648200,7.1,-133697500,-62.1,3233386164,11184,-17872,-61.5,407888,410,904,2017-11-09,K
6,6,5,OLD,20165450,남한산성,2017-10-03,7114000,0.6,3890000,120.7,31185135692,896,403,81.7,3842831,36,38,2017-11-09,K
7,7,-2,OLD,20175208,뷰티풀 투모로우,2017-10-26,6585500,0.6,269900,4.3,408319800,827,29,3.6,46910,24,31,2017-11-09,K
8,8,0,OLD,20174142,아이 캔 스피크,2017-09-21,3276000,0.3,-285500,-8,25474829186,606,-30,-4.7,3270241,9,9,2017-11-09,K
9,9,-5,OLD,20173612,메소드,2017-11-02,3684800,0.3,-8162500,-68.9,153537600,490,-1066,-68.5,19200,37,55,2017-11-09,K
10,10,-1,OLD,20165748,꾼,2017-11-22,3968000,0.3,-878000,-18.1,11096000,489,-83,-14.5,1387,2,2,2017-11-09,K
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,395017600,39.9,-80670100,-17,30785620131,51340,-10040,-16.4,3817224,708,2909,2017-11-09,F
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,370139000,37.4,28999200,8.5,715982800,48693,3634,8.1,94340,475,2231,2017-11-09,F
3,3,38,OLD,20179942,러빙 빈센트,2017-11-09,52621500,5.3,52349500,19246.1,81917300,6918,6884,20247.1,10246,241,429,2017-11-09,F
4,4,-1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,40031700,4.0,-23760700,-37.2,2977529300,5087,-3110,-37.9,375884,147,349,2017-11-09,F
5,5,0,NEW,20173931,리빙보이 인 뉴욕,2017-11-09,33777400,3.4,33777400,100,53609900,4417,4417,100,7035,158,513,2017-11-09,F
6,6,-2,OLD,20173724,직쏘,2017-11-02,18517600,1.9,-20106800,-52.1,854141000,2254,-2530,-52.9,98249,102,202,2017-11-09,F
7,7,12,OLD,20173806,노 게임 노 라이프 -제로-,2017-10-19,15941300,1.6,14469300,983,630367300,2123,1937,1041.4,76670,57,61,2017-11-09,F
8,8,0,NEW,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,12791500,1.3,12791500,100,36209500,1823,1823,100,4372,223,234,2017-11-09,F
9,9,-4,OLD,20070454,원스,2007-09-20,6314200,0.6,-7759800,-55.1,1815480300,838,-1033,-55.2,262109,62,99,2017-11-09,F
10,10,50,OLD,20173494,뉴니스,2017-11-09,4873200,0.5,4846200,17948.9,12530200,642,638,15950,1568,93,147,2017-11-09,F
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,673951200,22.7,278933600,70.6,31459571331,79054,27714,54,3896278,740,3116,2017-11-10,
2,2,1,OLD,20174622,해피 데스데이,2017-11-08,611694986,20.6,241555986,65.3,1327677786,73194,24501,50.3,167534,510,2371,2017-11-10,
3,3,1,OLD,20172603,부라더,2017-11-02,480532472,16.2,136152472,39.5,8187491908,60262,12689,26.7,1035416,713,3039,2017-11-10,
4,4,-2,OLD,20161681,미옥,2017-11-09,337641286,11.4,-34048914,-9.2,730230486,40934,-9619,-19,94110,635,3109,2017-11-10,
5,5,0,OLD,20172742,범죄도시,2017-10-03,312369628,10.5,108704928,53.4,53505845539,36787,9959,37.1,6540064,517,1523,2017-11-10,
6,6,1,OLD,20169643,침묵,2017-11-02,110424100,3.7,28775900,35.2,3343810264,13489,2305,20.6,421377,427,922,2017-11-10,
7,7,-1,OLD,20175441,채비,2017-11-09,97239786,3.3,7222086,8,226272486,12780,-487,-3.7,31234,462,1143,2017-11-10,
8,8,0,OLD,20179942,러빙 빈센트,2017-11-09,75455100,2.5,22833600,43.4,157372400,9042,2124,30.7,19288,260,458,2017-11-10,
9,9,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,59316400,2.0,19284700,48.2,3036845700,6877,1790,35.2,382761,149,360,2017-11-10,
10,10,0,OLD,20173931,리빙보이 인 뉴욕,2017-11-09,38348200,1.3,4570800,13.5,91958100,4448,31,0.7,11483,153,481,2017-11-10,
1,1,1,OLD,20172603,부라더,2017-11-02,480532472,34.3,136152472,39.5,8187491908,60262,12689,26.7,1035416,713,3039,2017-11-10,K
2,2,-1,OLD,20161681,미옥,2017-11-09,337641286,24.1,-34048914,-9.2,730230486,40934,-9619,-19,94110,635,3109,2017-11-10,K
3,3,0,OLD,20172742,범죄도시,2017-10-03,312369628,22.3,108704928,53.4,53505845539,36787,9959,37.1,6540064,517,1523,2017-11-10,K
4,4,1,OLD,20169643,침묵,2017-11-02,110424100,7.9,28775900,35.2,3343810264,13489,2305,20.6,421377,427,922,2017-11-10,K
5,5,-1,OLD,20175441,채비,2017-11-09,97239786,6.9,7222086,8,226272486,12780,-487,-3.7,31234,462,1143,2017-11-10,K
6,6,4,OLD,20165748,꾼,2017-11-22,12512000,0.9,8544000,215.3,23608000,1564,1075,219.8,2951,8,8,2017-11-10,K
7,7,0,NEW,20173581,기억의 밤,2017-11-29,4500000,0.3,4500000,100,4500000,900,900,100,900,1,2,2017-11-10,K
8,8,-1,OLD,20175208,뷰티풀 투모로우,2017-10-26,6951000,0.5,365500,5.6,415270800,785,-42,-5.1,47695,23,29,2017-11-10,K
9,9,5,OLD,20177342,내게 남은 사랑을,2017-11-02,3619500,0.3,2153000,146.8,124417900,586,331,129.8,17084,24,28,2017-11-10,K
10,10,-1,OLD,20173612,메소드,2017-11-02,5332600,0.4,1647800,44.7,158870200,550,60,12.2,19750,35,55,2017-11-10,K
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,673951200,43.2,278933600,70.6,31459571331,79054,27714,54,3896278,740,3116,2017-11-10,F
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,611694986,39.2,241555986,65.3,1327677786,73194,24501,50.3,167534,510,2371,2017-11-10,F
3,3,0,OLD,20179942,러빙 빈센트,2017-11-09,75455100,4.8,22833600,43.4,157372400,9042,2124,30.7,19288,260,458,2017-11-10,F
4,4,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,59316400,3.8,19284700,48.2,3036845700,6877,1790,35.2,382761,149,360,2017-11-10,F
5,5,0,OLD,20173931,리빙보이 인 뉴욕,2017-11-09,38348200,2.5,4570800,13.5,91958100,4448,31,0.7,11483,153,481,2017-11-10,F
6,6,0,OLD,20173724,직쏘,2017-11-02,25747700,1.6,7230100,39,879888700,2824,570,25.3,101073,108,208,2017-11-10,F
7,7,1,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,13081000,0.8,289500,2.3,49290500,1702,-121,-6.6,6074,229,248,2017-11-10,F
8,8,1,OLD,20070454,원스,2007-09-20,8939000,0.6,2624800,41.6,1824419300,1009,171,20.4,263118,62,92,2017-11-10,F
9,9,1,OLD,20173494,뉴니스,2017-11-09,6189300,0.4,1316100,27,18719500,766,124,19.3,2334,91,137,2017-11-10,F
10,10,-3,OLD,20173806,노 게임 노 라이프 -제로-,2017-10-19,6440200,0.4,-9501100,-59.6,636807500,760,-1363,-64.2,77430,42,45,2017-11-10,F
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,1813556000,27.3,1139604800,169.1,33273127331,213813,134759,170.5,4110091,856,3621,2017-11-11,
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,1506169812,22.7,894474826,146.2,2833847598,181615,108421,148.1,349149,651,2809,2017-11-11,
3,3,0,OLD,20172603,부라더,2017-11-02,1108031190,16.7,627498718,130.6,9295523098,133987,73725,122.3,1169403,728,3200,2017-11-11,
4,4,1,OLD,20172742,범죄도시,2017-10-03,639784910,9.6,327415282,104.8,54145630449,73842,37055,100.7,6613906,540,1591,2017-11-11,
5,5,-1,OLD,20161681,미옥,2017-11-09,469104778,7.1,131463492,38.9,1199335264,55584,14650,35.8,149694,609,2931,2017-11-11,
6,6,0,OLD,20169643,침묵,2017-11-02,211117900,3.2,100693800,91.2,3554928164,25071,11582,85.9,446448,414,831,2017-11-11,
7,7,0,OLD,20175441,채비,2017-11-09,177285878,2.7,80046092,82.3,403558364,22888,10108,79.1,54122,469,1072,2017-11-11,
8,8,4,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,125815500,1.9,112734500,861.8,175106000,16582,14880,874.3,22656,351,628,2017-11-11,
9,9,-1,OLD,20179942,러빙 빈센트,2017-11-09,132613600,2.0,57158500,75.8,289986000,15766,6724,74.4,35054,257,444,2017-11-11,
10,10,-1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,133459700,2.0,74143300,125,3170305400,15570,8693,126.4,398331,157,378,2017-11-11,
1,1,0,OLD,20172603,부라더,2017-11-02,1108031190,40.9,627498718,130.6,9295523098,133987,73725,122.3,1169403,728,3200,2017-11-11,K
2,2,1,OLD,20172742,범죄도시,2017-10-03,639784910,23.6,327415282,104.8,54145630449,73842,37055,100.7,6613906,540,1591,2017-11-11,K
3,3,-1,OLD,20161681,미옥,2017-11-09,469104778,17.3,131463492,38.9,1199335264,55584,14650,35.8,149694,609,2931,2017-11-11,K
4,4,0,OLD,20169643,침묵,2017-11-02,211117900,7.8,100693800,91.2,3554928164,25071,11582,85.9,446448,414,831,2017-11-11,K
5,5,0,OLD,20175441,채비,2017-11-09,177285878,6.5,80046092,82.3,403558364,22888,10108,79.1,54122,469,1072,2017-11-11,K
6,6,2,OLD,20175208,뷰티풀 투모로우,2017-10-26,41322100,1.5,34371100,494.5,456592900,4204,3419,435.5,51899,25,37,2017-11-11,K
7,7,3,OLD,20173612,메소드,2017-11-02,15202700,0.6,9870100,185.1,174072900,1700,1150,209.1,21450,39,54,2017-11-11,K
8,8,5,OLD,20171817,넛잡 2,2017-10-03,4939000,0.2,2516500,103.9,3039969300,720,306,73.9,407112,22,34,2017-11-11,K
9,9,2,OLD,20165450,남한산성,2017-10-03,4317000,0.2,1255500,41,31192514192,648,130,25.1,3843997,26,26,2017-11-11,K
10,10,2,OLD,20030003,클래식,2003-01-30,4965300,0.2,1342300,37,41222100,600,171,39.9,5183,67,92,2017-11-11,K
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,1813556000,46.1,1139604800,169.1,33273127331,213813,134759,170.5,4110091,856,3621,2017-11-11,F
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,1506169812,38.3,894474826,146.2,2833847598,181615,108421,148.1,349149,651,2809,2017-11-11,F
3,3,4,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,125815500,3.2,112734500,861.8,175106000,16582,14880,874.3,22656,351,628,2017-11-11,F
4,4,-1,OLD,20179942,러빙 빈센트,2017-11-09,132613600,3.4,57158500,75.8,289986000,15766,6724,74.4,35054,257,444,2017-11-11,F
5,5,-1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,133459700,3.4,74143300,125,3170305400,15570,8693,126.4,398331,157,378,2017-11-11,F
6,6,-1,OLD,20173931,리빙보이 인 뉴욕,2017-11-09,50518700,1.3,12170500,31.7,142476800,5771,1323,29.7,17254,144,384,2017-11-11,F
7,7,-1,OLD,20173724,직쏘,2017-11-02,35326100,0.9,9578400,37.2,915214800,3864,1040,36.8,104937,95,178,2017-11-11,F
8,8,11,OLD,20175245,말괄량이 마녀 로비와 숲 속 친구들,2017-11-09,19711600,0.5,17600100,833.5,29173100,2621,2343,842.8,3941,151,194,2017-11-11,F
9,9,-1,OLD,20070454,원스,2007-09-20,16397400,0.4,7458400,83.4,1840816700,1839,830,82.3,264957,63,94,2017-11-11,F
10,10,0,OLD,20173806,노 게임 노 라이프 -제로-,2017-10-19,15399800,0.4,8959600,139.1,652207300,1807,1047,137.8,79237,45,58,2017-11-11,F
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,1457937500,25.9,-355618500,-19.6,34731064831,172871,-40942,-19.1,4282962,832,3517,2017-11-12,
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,1318357800,23.4,-187812012,-12.5,4152205398,157596,-24019,-13.2,506745,714,2987,2017-11-12,
3,3,0,OLD,20172603,부라더,2017-11-02,935964600,16.6,-172066590,-15.5,10231487698,112963,-21024,-15.7,1282366,725,3126,2017-11-12,
4,4,0,OLD,20172742,범죄도시,2017-10-03,550348200,9.8,-89436710,-14,54695978649,63384,-10458,-14.2,6677290,535,1578,2017-11-12,
5,5,0,OLD,20161681,미옥,2017-11-09,362828900,6.4,-106275878,-22.7,1562164164,43168,-12416,-22.3,192862,583,2597,2017-11-12,
6,6,0,OLD,20169643,침묵,2017-11-02,189481900,3.4,-21636000,-10.2,3744410064,22486,-2585,-10.3,468934,412,797,2017-11-12,
7,7,0,OLD,20175441,채비,2017-11-09,164313600,2.9,-12972278,-7.3,567871964,20766,-2122,-9.3,74888,462,1027,2017-11-12,
8,8,0,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,137869600,2.4,12054100,9.6,312975600,18055,1473,8.9,40711,370,671,2017-11-12,
9,9,0,OLD,20179942,러빙 빈센트,2017-11-09,130354500,2.3,-2259100,-1.7,420340500,15600,-166,-1.1,50654,271,464,2017-11-12,
10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,110403900,2.0,-23055800,-17.3,3280709300,12810,-2760,-17.7,411141,159,371,2017-11-12,
1,1,0,OLD,20172603,부라더,2017-11-02,935964600,40.8,-172066590,-15.5,10231487698,112963,-21024,-15.7,1282366,725,3126,2017-11-12,K
2,2,0,OLD,20172742,범죄도시,2017-10-03,550348200,24.0,-89436710,-14,54695978649,63384,-10458,-14.2,6677290,535,1578,2017-11-12,K
3,3,0,OLD,20161681,미옥,2017-11-09,362828900,15.8,-106275878,-22.7,1562164164,43168,-12416,-22.3,192862,583,2597,2017-11-12,K
4,4,0,OLD,20169643,침묵,2017-11-02,189481900,8.3,-21636000,-10.2,3744410064,22486,-2585,-10.3,468934,412,797,2017-11-12,K
5,5,0,OLD,20175441,채비,2017-11-09,164313600,7.2,-12972278,-7.3,567871964,20766,-2122,-9.3,74888,462,1027,2017-11-12,K
6,6,0,OLD,20175208,뷰티풀 투모로우,2017-10-26,33917900,1.5,-7404200,-17.9,490510800,3454,-750,-17.8,55353,23,36,2017-11-12,K
7,7,0,OLD,20173612,메소드,2017-11-02,9930700,0.4,-5272000,-34.7,184003600,1149,-551,-32.4,22599,38,51,2017-11-12,K
8,8,0,OLD,20171817,넛잡 2,2017-10-03,5542300,0.2,603300,12.2,3045511600,821,101,14,407933,22,33,2017-11-12,K
9,9,1,OLD,20030003,클래식,2003-01-30,6781000,0.3,1815700,36.6,48003100,784,184,30.7,5967,69,119,2017-11-12,K
10,10,6,OLD,20177342,내게 남은 사랑을,2017-11-02,4156600,0.2,2147000,106.8,130584100,642,338,111.2,18030,21,26,2017-11-12,K
1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,1457937500,43.7,-355618500,-19.6,34731064831,172871,-40942,-19.1,4282962,832,3517,2017-11-12,F
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,1318357800,39.5,-187812012,-12.5,4152205398,157596,-24019,-13.2,506745,714,2987,2017-11-12,F
3,3,0,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,137869600,4.1,12054100,9.6,312975600,18055,1473,8.9,40711,370,671,2017-11-12,F
4,4,0,OLD,20179942,러빙 빈센트,2017-11-09,130354500,3.9,-2259100,-1.7,420340500,15600,-166,-1.1,50654,271,464,2017-11-12,F
5,5,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,110403900,3.3,-23055800,-17.3,3280709300,12810,-2760,-17.7,411141,159,371,2017-11-12,F
6,6,0,OLD,20173931,리빙보이 인 뉴욕,2017-11-09,40135500,1.2,-10383200,-20.6,182612300,4576,-1195,-20.7,21830,158,363,2017-11-12,F
